rndrng_npi,rndrng_prvdr_type,rndrng_prvdr_state_abrvtn,row_count,total_beneficiaries,total_services,estimated_submitted_charges,estimated_medicare_allowed,estimated_medicare_payment,estimated_standardized_payment,avg_payment_per_service,charge_to_payment_ratio,allowed_to_payment_ratio
1457389447,Ophthalmology,FL,16,2987,12760.0,10302103.000078581,3257666.730013047,2561919.5100142476,2548656.2600079244,200.7773910669473,4.02124382120861,1.2715726303184793
1801808456,Ambulance Service Provider,WV,6,7949,102001.6,3607954.890010874,3269582.509994268,2561674.8799976204,2473399.4699939587,25.11406566169178,1.4084359097178738,1.276345618846567
1306887708,Hematology-Oncology,NJ,53,4346,130122.0,9699906.799990216,3234062.0300054243,2561093.530012439,2494533.4700204935,19.68224842849356,3.7874082638220186,1.2627660771099276
1134313745,Rheumatology,NJ,29,2888,242915.0,7666154.000005103,3252822.6900197463,2559988.2799864775,2499195.1499880403,10.538617541059537,2.994605115944358,1.2706396804429623
1083085260,Nurse Practitioner,MS,17,520,3869.0,3537746.3899637796,3217581.6199665833,2559704.509967669,2569307.839967387,661.593308340054,1.3820917126127439,1.2570129120127322
1982606109,Ophthalmology,OH,21,3532,13681.0,12301279.00000406,3262848.7399854683,2559459.050007402,2574208.700001865,187.08128426338732,4.806202701296778,1.2748196694047644
1124071592,Hematology-Oncology,ID,47,2394,131327.0,8832968.35004715,3226104.8599881544,2558465.1299946047,2602800.8299963265,19.481638429223274,3.45244820673627,1.2609532262786625
1720024284,Ambulatory Surgical Center,TN,10,1350,2829.0,11815139.9999637,3220659.1099956804,2557437.1900051,3036617.1399958003,904.0074902810534,4.619914047601748,1.2593306778295728
1730185471,Rheumatology,MD,24,2980,187579.0,5862907.999997784,3229598.9699919503,2557385.039996632,2552675.810006081,13.633642571911738,2.2925401956701466,1.2628520615715355
1205881992,Ophthalmology,PA,17,4903,21083.0,6255070.00004426,3299346.639990794,2557089.280006972,2572655.890002857,121.28678461352617,2.446168011790032,1.2902743231483096
1679730329,Interventional Cardiology,MS,34,4495,17191.0,15019439.000015484,3234637.5000048834,2556505.920000466,2982626.069991535,148.71187947184376,5.874986982237361,1.2652571913482187
1578568978,Ophthalmology,SD,21,4595,38178.0,4144578.9999998473,3267783.059994414,2555511.6800151397,2570843.610015644,66.93676148606893,1.6218196271266088,1.278719673069565
1477573319,Ophthalmology,CA,13,4269,24765.0,6135843.6500901785,3256081.169999939,2552844.9699970963,2341543.200019948,103.0827769027699,2.403531637135473,1.2754715653585664
1902873722,Ophthalmology,IL,12,4160,15653.0,5191424.059934,3254296.8100231173,2552376.399987997,2533018.099987931,163.05988628301264,2.033957084056416,1.2750066212955193
1164412789,Cardiology,LA,33,8044,12703.0,5004689.849999633,3238712.97997896,2552169.7800040506,2590002.869985198,200.91079115201532,1.960954905590838,1.269003733746044
1093146771,Ambulatory Surgical Center,IL,44,1630,2047.0,10556378.4699594,3211409.60002035,2551703.36000054,2597572.13999993,1246.55757694213,4.136992816420936,1.2585356316729819
1972902286,Ambulatory Surgical Center,OR,16,1061,50149.0,16957696.4899655,3199534.5600031647,2550762.2800009833,2424186.2899879813,50.863671857883176,6.648089719265788,1.2543444699213333
1396754727,Hematology-Oncology,NV,88,6149,248721.0,11949308.11003517,3204863.4199859356,2549570.569978466,2548238.9199757767,10.25072498895737,4.686792454674474,1.2570208715630902
1659529055,Ophthalmology,FL,21,5840,45225.0,6439654.000045,3259249.31000182,2549407.2700051097,2524821.629992961,56.37163670547506,2.525941647617602,1.2784341475559091
1205112752,Ambulance Service Provider,GA,2,720,112988.4,8835114.799974307,3207445.2700017756,2548512.3100503953,3165418.6800123346,22.555521717719653,3.4667734447002134,1.258555925883815
1245298223,Ophthalmology,FL,18,2324,23002.0,8666696.99999233,3234508.939993507,2547648.579988766,2558834.669998156,110.757698460515,3.4018416307756802,1.2696056141337084
1275514861,Rheumatology,VA,24,2129,286666.0,4708296.999997868,3221083.2399828155,2547287.75000429,2547402.9299754617,8.885908164917675,1.8483569435726053,1.2645148707590614
1457309130,Ophthalmology,IL,9,2303,23256.0,8747436.9998514,3249679.190002976,2546971.070005163,2562224.360004485,109.51887985918314,3.434446940865201,1.2758995295523277
1497781801,Nuclear Medicine,NE,27,2016,20821.0,5797563.110009043,3195478.4700482176,2546851.4599604574,2542761.8799689575,122.32128427839477,2.276364837586192,1.2546779897787328
1881663284,Hematology-Oncology,MD,43,6238,230314.0,10145783.0,3207077.579990102,2546520.370000921,2578418.389987587,11.056732851676065,3.9841750804437233,1.259396004748606
1386890242,Ophthalmology,SC,20,3299,28638.5,5983418.500014099,3252021.230010386,2546223.2399906428,2583645.4299908048,88.90909928909136,2.3499190511025607,1.2771940727484434
1003865353,Rheumatology,PA,23,1957,260037.6,5914618.99999184,3232253.5900059165,2545125.049995729,2569070.609999567,9.787527072991479,2.3239011379821064,1.2699783022493691
1437279692,Radiation Oncology,WY,60,4629,35946.0,17863783.53996894,3193958.170006615,2544085.279989988,2499089.149992246,70.77519835280665,7.021692110902525,1.2554446170213227
1740782200,Ambulance Service Provider,NC,2,820,22275.1,12558822.500159904,3197053.330003602,2543011.15003046,2491720.880002005,114.16384887297747,4.938563678735531,1.2571920221290842
1841236791,Ophthalmology,MA,22,3684,44744.0,8498838.00000244,3256392.549988839,2542150.62001567,2527131.059987672,56.815452798490746,3.3431685491357914,1.2809597214065807
1881770592,Ambulatory Surgical Center,UT,24,1658,5453.0,24685573.199983567,3196392.6600213367,2542090.299998839,2610966.9099928886,466.18197322553436,9.710738127593203,1.2573875365571383
1578587135,Ophthalmology,VA,18,4823,40580.0,11059469.99999607,3265456.140006958,2540381.300004647,2442145.149992059,62.60180630864088,4.3534685127684725,1.2854196887691562
1366499121,Ambulance Service Provider,OK,7,5694,94945.9,5910533.400091569,3194452.409980376,2539842.7799977823,2125491.909984181,26.750420818569125,2.327125697164897,1.2577362800319338
1083608186,Ophthalmology,NY,29,4476,32927.0,7531533.44996802,3226842.239990465,2539765.4600087516,2466765.3900089343,77.13321772432204,2.965444474523277,1.2705276494229296
1851553119,Cardiology,AZ,82,18469,30783.0,6968927.999993337,3337972.149993911,2539530.739996043,2566226.310004837,82.4978312703779,2.7441794226929486,1.3144050975335357
1164481297,Ophthalmology,TX,15,4385,20107.0,7057203.00000022,3252427.3400419173,2539103.339961891,2564721.770043289,126.27957129168405,2.7794075526308197,1.2809353951268216
1639332968,Medical Oncology,MO,71,3332,174481.0,10469211.000121322,3197419.2799925525,2538124.599982873,2571568.1200110028,14.54671052998821,4.124782132520982,1.2597566250349286
1629022819,Allergy/ Immunology,CA,16,516,110009.0,10519858.040091928,3193107.080024525,2537732.22998822,2532935.9199780603,23.06840558489051,4.145377481429851,1.2582521679363103
1609848399,Ophthalmology,TX,15,3148,10388.0,8068200.0,3227533.8900108873,2536232.810009327,2533753.1100148493,244.1502512523418,3.1811748385868133,1.2725700406024707
1013431741,Clinical Laboratory,CO,325,160388,206766.0,18202952.220073465,2536106.1799988407,2536106.1799988407,2536385.799995754,12.265586121503732,7.177519759871326,1.0
1447271713,Ambulatory Surgical Center,MS,30,1951,3147.0,12984530.0000181,3188610.680000438,2535107.679995253,2982047.719998498,805.5632920226416,5.121885000183665,1.2577811606039584
1972541357,Hematology-Oncology,TX,86,6847,366526.0,13436636.99994802,3172109.600018081,2535047.6899976227,2563758.6299993074,6.916419817414379,5.300348807229192,1.2513017457360163
1205833662,Rheumatology,CA,56,5811,233428.0,6389162.91003869,3266076.8600111594,2532869.8300163806,2432679.610020308,10.850754108403365,2.522499511945851,1.289476790834544
1295821577,Rheumatology,TX,21,1340,278211.0,11983869.0,3206010.289993316,2532509.3800118202,2560851.539987201,9.102836983483112,4.73201366778119,1.2659421186342663
1285630459,Ambulance Service Provider,LA,7,8619,89275.0,16957763.800043702,3187093.910001745,2532251.9499937966,2392236.719997801,28.36462559500192,6.696712702732935,1.2586006341152398
1215014022,Ambulatory Surgical Center,MS,18,2936,10613.0,7634327.72,3203952.73999523,2531988.9499961687,2903544.4399953303,238.5742909635512,3.0151504887142386,1.2653897008516084
1982782710,Ophthalmology,WA,20,4292,47036.0,7303107.1800046805,3209570.489984724,2531493.540000204,2530132.099980718,53.820340590190575,2.8849005792857336,1.2678564804808727
1346602679,Hematology-Oncology,AR,90,5323,177195.0,9233089.999999829,3179979.499997435,2531487.2700016797,2569901.1899944837,14.28644865826733,3.647298609561526,1.2561704487636334
1881668119,Ophthalmology,MD,17,4202,19793.0,10872294.99999353,3235317.9300014833,2529727.7300167507,2468648.6900042617,127.8092118434169,4.297812318293059,1.2789194234669912
1265657894,Rheumatology,NC,47,4865,256628.0,8074629.999999799,3191538.5400015335,2529091.3600006104,2553660.629993106,9.85508736381303,3.1927000059016653,1.2619309015395803
1356556013,Rheumatology,IL,44,6931,194498.0,8884325.509893185,3199007.810018994,2528925.1699948427,2514394.2499907976,13.002319663928898,3.5130835879621154,1.2649673655727496
1992700363,Cardiology,FL,74,7053,17206.0,7345240.33998657,3253568.319987885,2528795.5800049896,2627508.3299958166,146.97172962948912,2.904639820658053,1.2866078799384273
1023014347,Ophthalmology,TN,14,2112,23873.0,11251019.999976,3203233.750028498,2527984.770022263,2558440.000005742,105.89304947104523,4.450588521495293,1.2671095918035489
1245862002,Ambulatory Surgical Center,IL,43,2565,12079.0,12619948.8799893,3143072.460006777,2527833.980003295,2768391.4900065213,209.27510389960221,4.9923962490498885,1.2433856356352486
1922057173,Podiatry,CA,59,18121,62303.0,5824566.49999493,3305114.940020186,2526103.899997216,2377025.310006075,40.54546169521879,2.3057509629755724,1.30838440177533
1043858996,Mass Immunizer Roster Biller,SC,19,27332,54272.0,3828447.379978342,2525057.7299971906,2525057.7299971906,2520192.239999613,46.52597527264871,1.5161821191243028,1.0
1316028335,Ophthalmology,FL,19,2537,63528.0,6758330.0000045,3210042.320020838,2525028.460033126,2525145.6000288734,39.74670161240911,2.6765361685926647,1.2712895600308305
1235127622,Hematology,NJ,66,5189,177697.0,10297671.049995031,3175407.5800026464,2525025.0300103906,2465061.0100121913,14.209722336395046,4.078245137218563,1.257574694215835
1538491113,Portable X-Ray Supplier,TX,42,22964,30683.0,4891731.260033889,3191483.389999545,2524401.1700312095,2531634.4099702444,82.27360981752793,1.9377788752860592,1.2642536487019964
1508101486,Physician Assistant,TX,16,1044,218715.0,16713924.060003232,3174622.639998994,2523751.4199947086,2529993.8199971025,11.538995587841294,6.622650680881351,1.2578983075938794
1316922818,Ophthalmology,AZ,28,3176,29824.0,8851981.999999681,3212945.9900122536,2523633.410000966,2546831.5799875185,84.61753654777917,3.507633860338017,1.2731429126273233
1215935382,Ophthalmology,FL,17,3278,15114.0,10091769.01992188,3207289.3900111867,2523588.270006169,2509799.0499964682,166.97024414490997,3.998976037361756,1.2709241947789471
1093088999,Ambulatory Surgical Center,VA,28,1529,15756.0,37243591.69997374,3166714.3000055733,2523525.469996101,2657243.129995461,160.16282495532502,14.758555894437348,1.2548770906641438
1306896790,Ambulance Service Provider,FL,6,10045,59379.3,5430333.609965056,3195044.609995171,2523228.529992547,2458050.0299926056,42.493403088156086,2.1521370519621925,1.2662525696808797
1265437867,Ophthalmology,OH,23,4021,29660.0,6684756.99996103,3218287.4300049897,2522814.659997544,2548028.519995081,85.05781051913499,2.649721799209593,1.2756733504981785
1710943709,Dermatology,GA,41,7863,12781.0,5178402.430002097,3220956.380004182,2522148.3700047433,2693037.149999077,197.33576167786114,2.0531712137110945,1.2770685572308835
1144320128,Cardiology,NJ,43,3407,5954.0,7941892.05993572,3191906.3899482912,2522140.4399960376,2167379.2799939974,423.60437352973423,3.148869878137395,1.2655545818667044
1639411887,Ophthalmology,FL,21,3302,24409.0,4993702.50992147,3212584.5600159806,2521789.070004507,2604496.4699928714,103.31390347840988,1.980222124569897,1.2739307177702373
1619469244,Ambulatory Surgical Center,IL,35,1296,1641.0,25129792.9999892,3155049.8900078,2520904.930001346,2514205.470001884,1536.200444851521,9.96856037723556,1.2515544923806847
1609890474,Medical Oncology,AL,47,3618,162959.0,9770617.089908978,3171350.610010129,2519363.8300207644,2585779.3800058467,15.460108555040007,3.87820805136686,1.258790243878349
1790335834,Ambulance Service Provider,CT,6,7524,47909.8,7942529.370038411,3186940.6100111497,2518826.1100008134,2348373.7700079335,52.57433990542255,3.153266253078441,1.265248362067408
1750390548,Ambulatory Surgical Center,MS,18,3028,10830.0,7568475.0,3173815.120007674,2515423.189996161,2871350.890009551,232.26437580758642,3.008827711416444,1.261742013284261
1467451096,Ambulatory Surgical Center,CA,25,1105,36055.0,13653235.979921147,3165478.809994863,2515245.700017985,1875957.050003605,69.76135626176632,5.428191758691217,1.2585167365447552
1215038310,Clinical Laboratory,NJ,187,84869,160114.0,7551186.259993898,2515137.850004682,2515137.850004682,2515195.970001741,15.708419313768202,3.002295186317458,1.0
1326256918,Ophthalmology,AR,23,4482,35348.0,8479388.00000513,3218059.149996616,2514688.0200114744,2574766.200008873,71.14088548182286,3.3719443257086175,1.279705126197695
1477830164,Ambulance Service Provider,GA,7,8743,65201.5,11228159.300085394,3200565.4199956865,2514483.939992476,2607523.2900075307,38.56481737371802,4.465393125604529,1.2728518043369423
1164445391,Ambulance Service Provider,GA,6,9407,99109.8,15023395.599898009,3259705.4400113714,2514158.590005604,2317964.689979369,25.36740655319256,5.975516285893692,1.2965393086058685
1992965214,Ophthalmology,FL,17,4385,18925.0,4785949.42000285,3199017.799984071,2514085.499987891,2529063.7999921227,132.84467635338922,1.903654199519428,1.2724379501013308
1124018353,Radiation Oncology,NM,27,1192,13729.0,8863420.64997939,3154542.759980955,2512924.8700385992,2547918.790041392,183.03772088561433,3.5271331648857633,1.2553271279982599
1508880337,Radiation Oncology,FL,30,2720,13892.0,13583710.170007039,3148145.840032785,2510754.330003355,2593446.730006099,180.7338273829078,5.410210791108697,1.2538645467669385
1417985714,Rheumatology,AR,42,3919,271569.0,9622732.670044964,3173664.380005065,2510692.5100324014,2566578.0500030336,9.245136632061838,3.83270059220465,1.2640593650251928
1164487617,Ophthalmology,TX,22,2815,18404.0,10072551.05992453,3184696.030004968,2510301.989998688,2517112.109997328,136.3998038469185,4.012485788584263,1.2686505618420165
